male_bleached_K5_03	female_bleached_K5_06	female_bleached_K5_04	male_bleached_K5_02	male_bleached_K5_01	female_bleached_K5_05
TRINITY_DN170705_c10_g1	1.94718002767162	-1.64736852187873	-1.64736852187873	1.27730148629102	1.71762405167357	-1.64736852187873
TRINITY_DN173691_c2_g4	-1.59746589291407	1.53520052804812	2.11522794444754	-0.812941178479884	-1.9870184206382	0.746997019536486
TRINITY_DN166732_c7_g2	1.17778216143343	-0.997582752341994	-0.997582752341994	0.481130250099728	1.33383584549282	-0.997582752341994
TRINITY_DN158889_c8_g1	-0.782074936397898	1.03881881283067	0.635305039575125	-0.782074936397898	-0.782074936397898	0.672100956787904
TRINITY_DN185260_c4_g1	-0.757422330586247	0.742359789561065	0.470934623614802	-0.757422330586247	-0.757422330586247	1.05897257858287
TRINITY_DN196649_c3_g1	4.82475192235693	-2.62238917584548	-2.29240452608706	4.55176753000206	-2.25725658239295	-2.20446916803351
TRINITY_DN190141_c7_g1	3.03421611001121	-2.58507950809381	-2.50237691876356	1.79114140635959	2.8471784185804	-2.58507950809381
TRINITY_DN178806_c1_g2	0.858333911867207	-1.71230711053261	-0.976791461253167	1.34722409291086	1.59622620211412	-1.11268563510641
TRINITY_DN158790_c3_g1	1.4997104130467	-1.10198610343426	-1.10198610343426	0.671588319337052	1.13465957791901	-1.10198610343426
TRINITY_DN179353_c2_g1	1.50746140111115	-1.69477905597383	-1.50401371124965	0.739054736047621	2.05923353117814	-1.10695690111343
TRINITY_DN198309_c7_g1	1.17051508824519	-1.13982503236696	-1.13982503236696	1.09130012551209	1.15765988334361	-1.13982503236696
TRINITY_DN162278_c6_g1	1.53346628897685	-0.982801055394972	-0.982801055394972	-0.28236133725388	1.69729821446194	-0.982801055394972
TRINITY_DN167901_c3_g1	2.41215957006475	-1.73392536855144	-1.51483431030525	1.06474731040636	1.50577816693703	-1.73392536855144
TRINITY_DN185706_c2_g3	1.14230935882594	-0.867754324518757	-0.867754324518757	0.663315168207197	0.797638446523134	-0.867754324518757
TRINITY_DN199369_c1_g1	0.489686353789391	-1.29666020844689	-1.43641948175005	1.48157871642049	2.82398663363618	-2.06217201364912
TRINITY_DN172264_c6_g5	0.48033007287561	-0.870732826064776	-0.870732826064776	0.637188638892552	1.49467976642617	-0.870732826064776
TRINITY_DN175824_c9_g1	-1.18797839934265	0.688194715094813	1.21692472280248	-1.18797839934265	-1.18797839934265	1.65881576013065
TRINITY_DN163778_c0_g7	1.41566410719634	-1.0697627199739	-1.0697627199739	-0.208204300401875	2.00182835312725	-1.0697627199739
TRINITY_DN194368_c3_g4	1.58740443989015	-1.0573747793728	-1.0573747793728	0.241283536191712	1.34343636203655	-1.0573747793728
TRINITY_DN166709_c4_g1	0.179143683795308	-0.860696580736483	-0.860696580736483	0.873525285484296	1.52942077292985	-0.860696580736483
TRINITY_DN194634_c2_g2	1.02432961672881	-1.01129429300191	-1.01129429300191	0.3588699875383	1.65068327473862	-1.01129429300191
TRINITY_DN194095_c2_g5	-1.72603511119132	1.16693870408201	2.35342833872484	-1.72603511119132	-1.72603511119132	1.65773829076711
TRINITY_DN175685_c2_g6	0.317813686637079	-0.937989149965639	-0.937989149965639	0.554633178608807	1.94152058465103	-0.937989149965639
TRINITY_DN170256_c0_g1	0.492077757607228	-1.667551428214	-1.34101408007405	1.88211774251249	2.30192143638233	-1.667551428214
TRINITY_DN161042_c4_g2	0.980820367016469	-1.0288851052672	-1.0288851052672	1.28552140228762	0.820313546497505	-1.0288851052672
TRINITY_DN184098_c1_g1	-1.09006419015925	0.724281144803969	0.925362013450357	-1.09006419015925	-1.09006419015925	1.62054941222343
TRINITY_DN158208_c6_g1	-1.63809710159973	0.583779979477306	2.71084345835022	-1.63809710159973	-1.63809710159973	1.61966786697166
TRINITY_DN124443_c0_g1	1.59070971581394	-0.95945217863349	-0.95945217863349	0.183941240059698	1.10370558002683	-0.95945217863349
TRINITY_DN165520_c6_g2	0.157901920969091	-0.945763561796606	-0.945763561796606	0.369802668522343	2.30958609589838	-0.945763561796606
TRINITY_DN173105_c4_g1	0.827375678732393	-1.11635815090213	-1.11635815090213	2.24189743580299	0.279801338171019	-1.11635815090213
TRINITY_DN161784_c8_g1	-0.92353210069941	0.605039218171348	1.18916803204995	-0.855893383824047	-0.92353210069941	0.908750335001566
TRINITY_DN168580_c5_g2	-1.05439241368949	1.51797936923494	0.791950974012946	-1.02162157743949	-1.20521558146078	0.971299229341883
TRINITY_DN153508_c0_g1	-1.13953506410361	1.66162359199009	-0.71300192598694	-1.13953506410361	-1.13953506410361	2.46998352630769
TRINITY_DN196648_c5_g3	-0.880344121180746	0.0682567263126101	2.02712343705929	-0.880344121180746	-0.880344121180746	0.545652200170333
TRINITY_DN196585_c1_g1	1.74517691505721	-1.38558925415363	-1.38558925415363	1.02529452304195	1.38629632436174	-1.38558925415363
TRINITY_DN150751_c0_g1	-1.25767183061133	2.16011318819086	-0.598660659413183	-1.25767183061133	-1.25767183061133	2.21156296305632
TRINITY_DN179764_c2_g2	-0.942817919487529	1.58026717757634	0.847201062688272	-1.30379483180177	-1.21329756405681	1.0324420750815
TRINITY_DN162812_c6_g1	-3.47680129437255	6.29737983997744	-3.98980436589522	-2.45026458772587	-2.55347417427987	6.17296458229608
TRINITY_DN192249_c1_g6	1.56083894508852	-0.938432938080572	-0.938432938080572	0.0041753980310919	1.25028447112211	-0.938432938080572
TRINITY_DN152703_c2_g1	1.86477704178416	-1.00469959218124	-1.00469959218124	-0.245970023723378	1.39529175848294	-1.00469959218124
TRINITY_DN169866_c4_g4	-0.941102337150676	2.08126547587778	-0.247782658339102	-0.941102337150676	-0.941102337150676	0.989824193913352
TRINITY_DN185451_c3_g1	-1.36660574999189	2.5251050573196	1.36262070499926	-1.36660574999189	-1.36660574999189	0.212091487656813
TRINITY_DN159777_c4_g2	0.0189926675404901	-1.05688219943464	-1.05688219943464	0.784285844114012	2.36736808664941	-1.05688219943464
TRINITY_DN145490_c0_g1	-0.836670483250512	1.00127275864051	0.386752066684425	-0.836670483250512	-0.836670483250512	1.1219866244266
TRINITY_DN169579_c1_g4	1.7166515146974	-1.81241978513171	-1.81241978513171	1.06748198618326	2.12906217873727	-1.2883561093545
TRINITY_DN181376_c2_g7	-0.809964137377785	-1.36086480202531	-1.36086480202531	0.78252861666788	4.11002992678583	-1.36086480202531
TRINITY_DN169342_c1_g5	-0.987273913274909	1.94532986661761	1.6938614509671	-2.4870977695353	-1.71141879448188	1.54659915970739
TRINITY_DN189674_c6_g4	-0.821116626118963	1.21027857015657	0.825046031038931	-0.821116626118963	-0.821116626118963	0.428025277161385
TRINITY_DN167968_c2_g1	-0.129670681874533	-1.01797557708302	-1.01797557708302	0.818352556840958	2.36524485628264	-1.01797557708302
TRINITY_DN196102_c4_g1	0.706979397507252	-1.26166435845747	-1.26166435845747	0.182472598130126	2.89554107973502	-1.26166435845747
TRINITY_DN185148_c1_g5	-1.00280756808313	0.492375909825201	1.09581410914582	-1.00280756808313	-1.00280756808313	1.42023268527838
TRINITY_DN176468_c8_g4	-2.72808334440221	2.03904374738344	2.51021240671732	-2.80121804903242	-2.63771931674954	3.61776455608341
TRINITY_DN174140_c4_g1	-0.818117602672205	0.710453716198552	0.743575118726104	-0.818117602672205	-0.818117602672205	1.00032397309196
TRINITY_DN162607_c5_g1	-1.22628142663579	1.07442804501431	0.479917560793989	-1.22628142663579	-1.22628142663579	2.12449867409907
TRINITY_DN187483_c4_g1	2.00092886821018	-1.55537791601479	-1.55537791601479	0.374791692135286	2.29041318769892	-1.55537791601479
TRINITY_DN186626_c1_g2	0.338097164541849	-1.23285144063148	-1.23285144063148	1.4751150141445	1.88534214320809	-1.23285144063148
TRINITY_DN192239_c0_g2	0.739534771130058	-1.74724508316751	-1.59399510366063	1.58810219476249	1.64518656815159	-0.631583347215996
TRINITY_DN158349_c2_g4	1.79088826025779	-2.01109810385683	-2.01109810385683	2.59392204920558	1.64848400210713	-2.01109810385683
TRINITY_DN157730_c3_g1	-0.0853273745016246	-0.946091577130452	-0.946091577130452	1.25051546696437	1.67308663892862	-0.946091577130452
TRINITY_DN172270_c1_g2	-0.146966222055291	-1.01090467247926	-1.01090467247926	1.85144752705276	1.32823271244032	-1.01090467247926
TRINITY_DN197523_c1_g3	1.63203518888701	-1.31188613766648	-1.31188613766648	1.10657369991451	1.19704952419792	-1.31188613766648
TRINITY_DN163475_c4_g4	1.97232830157421	-1.78885057442456	-1.78885057442456	2.31774900542911	1.07647441627037	-1.78885057442456
TRINITY_DN176788_c0_g5	1.04601583825611	-0.897717991378415	-0.897717991378415	1.48273441534975	0.164403720529383	-0.897717991378415
TRINITY_DN198870_c1_g4	2.88564586364926	-1.45456031626245	-1.45456031626245	1.34763290067938	0.130402184458707	-1.45456031626245
TRINITY_DN164673_c2_g2	-4.01967139042988	4.31428896038942	3.87777477396167	-2.77417572760996	-2.101666871832	0.703450255520747
TRINITY_DN160667_c4_g4	-1.06364993925643	1.77409151299291	1.45689802885015	-1.06364993925643	-1.06364993925643	-0.0400397240737818
TRINITY_DN178739_c0_g1	0.159786954797731	-1.44854919554993	-1.44854919554993	-0.513466672231269	4.69932730408333	-1.44854919554993
TRINITY_DN181942_c6_g2	0.921736827346545	-0.910545608354431	-0.910545608354431	0.96641328771514	0.843486710001609	-0.910545608354431
TRINITY_DN189227_c2_g2	2.21036567983683	-1.49815266471325	-1.49815266471325	0.459019042533144	1.82507327176976	-1.49815266471325
TRINITY_DN165019_c0_g2	2.46117577051671	-1.3286577934321	-1.3286577934321	-0.55973245786835	2.08453006764794	-1.3286577934321
TRINITY_DN194570_c4_g3	0.910664890344684	-0.926874744034719	-0.926874744034719	0.502875106765497	1.36708423499398	-0.926874744034719
TRINITY_DN188580_c1_g1	-0.908931743795947	1.36905300350382	0.536794959554037	-0.908931743795947	-0.908931743795947	0.820947268329988
TRINITY_DN146407_c1_g1	0.695017894308175	-0.977181124807592	-0.977181124807592	0.751392477751773	1.48513300236283	-0.977181124807592
TRINITY_DN175161_c5_g3	-1.11086550545944	-0.0397893434484835	1.67321963727531	-1.11086550545944	-1.11086550545944	1.6991662225515
TRINITY_DN165067_c3_g2	-1.76611096585758	1.31611189854036	2.30598756574059	-0.995909042217437	-1.28382350028723	0.423744044081298
TRINITY_DN143224_c0_g1	-0.910747588262848	0.908511841854789	-0.00385699265432915	-0.910747588262848	-0.910747588262848	1.82758791558808
TRINITY_DN171597_c4_g4	0.329810807263909	-1.2333473231389	-1.2333473231389	1.74063123727077	1.62959992488202	-1.2333473231389
TRINITY_DN161293_c5_g2	-1.22701946438825	1.54992672746884	1.16722027052154	-1.22701946438825	-1.22701946438825	0.963911395174366
TRINITY_DN166734_c5_g1	0.443274503847769	-0.809504447680415	-0.809504447680415	0.561775606342239	1.42346323285124	-0.809504447680415
TRINITY_DN197279_c2_g1	0.510564143711752	-1.61786987079234	-1.35311438507547	2.001130069282	1.59154858684235	-1.1322585439683
TRINITY_DN183685_c1_g2	-0.816590894872796	0.667289358941308	1.42402873443896	-0.816590894872796	-0.816590894872796	0.358454591238118
TRINITY_DN175249_c0_g1	0.594026037992989	-0.941031556901853	-0.941031556901853	0.482815497696581	1.74625313501599	-0.941031556901853
TRINITY_DN199965_c7_g3	-1.43770677820769	0.336289546903488	1.92756582155685	-1.43770677820769	-1.43770677820769	2.04926496616272
TRINITY_DN172187_c1_g1	-1.36533820395663	1.23135845673059	1.05096110152325	-1.36533820395663	-1.36533820395663	1.81369505361606
TRINITY_DN184475_c4_g2	2.37739414767512	-1.43351210644917	-2.07967476360706	1.76882299177809	1.44664449421008	-2.07967476360706
TRINITY_DN133294_c0_g1	1.29152305695179	-1.37341482048996	-1.37341482048996	0.928172826113224	1.90054857840487	-1.37341482048996
TRINITY_DN170888_c0_g1	-1.28537538992575	1.40947104338073	0.922612086386251	-1.12304815185332	-0.906863766672024	0.983204178684112
TRINITY_DN193107_c2_g5	-0.965161958072708	0.468331681774172	0.525408172373493	-0.965161958072708	-0.965161958072708	1.90174602007046
TRINITY_DN199321_c6_g2	0.790379486815669	-1.17936964147299	-1.17936964147299	1.58085130499352	1.16687813260979	-1.17936964147299
TRINITY_DN168576_c0_g1	0.854374198397934	-0.922992911052478	-0.922992911052478	1.46464534790015	0.449959186859351	-0.922992911052478
TRINITY_DN166769_c3_g1	0.422749710477027	-0.921510684508391	-0.921510684508391	1.55797858647016	0.783803756577987	-0.921510684508391
TRINITY_DN163648_c10_g1	0.964540122336438	-1.11441121905838	-1.11441121905838	1.24426635225685	1.13442718258187	-1.11441121905838
TRINITY_DN195474_c2_g9	-1.24108718502317	0.710127579397548	1.31913863737648	-1.24108718502317	-1.24108718502317	1.69399533829549
