B_female_44_01	B_female_44_02	B_female_44_03	B_female_K5_01	B_female_K5_02	B_female_K5_03	B_male_K5_01	B_male_K5_02	B_male_K5_03
TRINITY_DN188864_c0_g2	-1.01557095438136	-0.471773862142781	-0.898685461709916	-0.818488259448125	-0.382225698861019	-0.0879279554314725	0.00899978830640413	4.32082977389587	-0.655157370227606
TRINITY_DN158629_c0_g1	-0.54919679631211	-0.54919679631211	-0.54919679631211	-0.54919679631211	-0.54919679631211	-0.54919679631211	1.8198508471438	-0.22036033208257	1.69569026281142
TRINITY_DN173325_c0_g1	-1.23012208728635	-1.23012208728635	-1.23012208728635	-1.16386064501763	-1.14605782249787	-1.23012208728635	2.29594672438124	2.27131705787252	2.66314303440713
TRINITY_DN181684_c3_g1	-0.748564179982704	-0.915400616375115	-1.65236621054132	-0.586487257622537	0.200540863330691	-1.09038996523564	-0.507928394216456	4.96002166041054	0.340574100232538
TRINITY_DN167746_c2_g1	-0.656432028276825	-0.656432028276825	-0.656432028276825	-0.656432028276825	-0.656432028276825	-0.656432028276825	1.15133503348959	3.04533879410222	-0.25808165793086
TRINITY_DN174881_c5_g1	-0.759383725945096	-0.759383725945096	-0.759383725945096	-0.759383725945096	-0.759383725945096	-0.759383725945096	1.46094622893446	2.40636745806916	0.688988668666957
TRINITY_DN190969_c2_g3	0.461346203058063	0.240692597215808	-0.161909887131286	1.11387835570664	1.38811461956025	0.939896634256939	-1.32733950755547	-1.32733950755547	-1.32733950755547
TRINITY_DN150575_c0_g1	-1.56589067833187	-1.06643997363136	-0.975185283882226	0.907152424382537	-0.837086404695847	-0.922922574175151	-1.52816305709701	-0.904094312932065	6.892629860363
TRINITY_DN184140_c3_g1	-0.448012790538054	-0.448012790538054	-0.448012790538054	-0.448012790538054	-0.448012790538054	-0.448012790538054	1.47189929813925	1.14414521158731	0.0720322335017636
TRINITY_DN28461_c0_g1	-0.87052931248019	-0.557798377370006	-1.0936164393922	-0.138573081127729	-0.504444523602688	-0.827828334221834	-0.832691355818151	5.12192392400001	-0.296442499987209
TRINITY_DN160897_c1_g4	-0.59985446953734	-0.170327802151282	-0.574082168589763	-0.805185614684867	-0.811194349072158	-0.83303539761174	0.585360402929567	3.86980055130235	-0.661481152584769
TRINITY_DN172854_c4_g1	-0.837363046951649	-0.837363046951649	-0.837363046951649	-0.837363046951649	-0.837363046951649	-0.837363046951649	1.86507286727516	0.454829726950242	2.70427568748449
TRINITY_DN186226_c5_g3	-1.02249115073194	-1.02249115073194	-1.02249115073194	-1.02249115073194	-1.02249115073194	-1.02249115073194	3.8611785365092	-1.02249115073194	3.2962595186144
TRINITY_DN184419_c0_g2	-0.683026128057962	-0.683026128057962	-0.683026128057962	-0.683026128057962	-0.683026128057962	-0.683026128057962	-0.683026128057962	4.19937237599591	0.581810520409818
TRINITY_DN162545_c2_g1	-0.612222805034098	-0.612222805034098	-0.612222805034098	-0.612222805034098	-0.612222805034098	-0.612222805034098	0.486061990689325	3.28550166518235	-0.0982268256670851
TRINITY_DN155146_c15_g1	-0.709211996699282	-0.709211996699282	-0.659581228974682	-0.709211996699282	-0.709211996699282	-0.709211996699282	2.48770973712105	-0.709211996699282	2.42714347204933
TRINITY_DN175301_c6_g1	-1.41939018025105	-0.607393876042579	-2.03726730344494	-0.349689736240899	0.0401510032270727	-0.745240694271442	0.0843857527934957	4.96866668022043	0.0657783540099182
TRINITY_DN6938_c0_g1	-0.450629648589387	-0.450629648589387	-0.450629648589387	-0.450629648589387	-0.450629648589387	-0.450629648589387	0.0913807069472223	1.41410127372536	1.19829591086373
TRINITY_DN219357_c0_g1	-1.45654736932582	-0.886667668763053	-0.792177648762002	-1.57826865046118	0.0681750957842735	0.123575150555598	-1.43910590278955	6.33815714324489	-0.377140149483159
TRINITY_DN188833_c4_g1	-0.874947391563437	-1.09192179886757	-1.08353401337485	-1.13316478109945	-1.05728991412433	-1.13316478109945	5.60874708003341	-0.3735828078659	1.13885840796159
TRINITY_DN160542_c4_g1	-0.931946874150471	-0.988530402516838	-0.988530402516838	-0.988530402516838	-0.988530402516838	-0.684019360706885	1.67595243784784	1.72999562394542	2.16413978313144
TRINITY_DN163204_c2_g3	-1.06750509395117	-0.846072404466494	-1.9296131000092	-0.818581787620454	-0.0723976634248689	-0.76809745400542	-0.174561197521821	5.05933371225941	0.617494988740008
TRINITY_DN159329_c3_g1	-0.844735548001063	-0.593516527247739	-0.860810310859134	-0.72342925177893	-0.534309486181948	-0.959768790947303	1.12905124235128	3.51784378224555	-0.130325109580712
TRINITY_DN178171_c5_g1	-0.730372351787373	-0.730372351787373	-0.730372351787373	-0.730372351787373	-0.730372351787373	-0.730372351787373	1.8923237763803	-0.730372351787373	3.22028268613132
TRINITY_DN179251_c0_g2	-0.634940498712773	-0.634940498712773	-0.634940498712773	-0.634940498712773	-0.634940498712773	-0.634940498712773	0.826064111220701	-0.634940498712773	3.61851937976871
TRINITY_DN150247_c0_g1	-1.78848121981143	-1.00355734389315	-0.761917037963423	1.13023150765507	-1.18209547564017	-1.16689167585212	-1.46695786473339	-0.768387649304197	7.00805675954281
TRINITY_DN185103_c1_g4	-0.594860042135593	-0.594860042135593	-0.594860042135593	-0.594860042135593	-0.594860042135593	-0.594860042135593	0.230518561757338	2.11465117229638	1.22399051875984
TRINITY_DN173233_c1_g2	-0.514137226144749	-0.728347653922079	-0.807454198914586	-0.858173956522454	-0.170117962837195	-0.944957722664521	-0.382287896561819	4.33822325628105	0.0672533612863536
TRINITY_DN192090_c2_g5	-0.463438475720454	-0.463438475720454	-0.463438475720454	-0.463438475720454	-0.463438475720454	-0.463438475720454	1.18824470491166	1.56936766936279	0.0230184800482775
TRINITY_DN184215_c11_g1	-1.48543849087243	-1.89577959548652	-1.89577959548652	-1.89577959548652	-1.89577959548652	-1.89577959548652	3.77296359360138	3.20507193701982	3.98630093768384
TRINITY_DN191313_c1_g3	-0.477200628264165	-1.74023503409796	-1.04691535528638	-0.840286047908287	-1.53609431731773	-1.0160213473406	0.464218733576603	5.75996152076105	0.432572475877475
TRINITY_DN167961_c2_g1	-1.13070137800981	-1.0750586354876	-1.69141633248429	-0.480404138998775	-0.0429508894569726	-1.24993285290164	-0.288148610144986	6.03885678992435	-0.0802439524402818
TRINITY_DN197633_c1_g1	-0.739858370387103	-0.739858370387103	-0.739858370387103	-0.739858370387103	-0.739858370387103	-0.739858370387103	-0.739858370387103	2.57773513423637	2.60127345847335
TRINITY_DN142764_c0_g2	-1.29213105232068	-0.426775306171084	-1.3545865534067	-0.4124674694872	0.150176651810361	-1.31560593023461	-0.483252327207227	5.31705389710843	-0.18241191009129
TRINITY_DN161820_c6_g2	-0.644570309938567	-0.644570309938567	-0.644570309938567	-0.644570309938567	-0.644570309938567	-0.644570309938567	1.35579031874495	0.65056493906225	1.86106660182421
TRINITY_DN166855_c6_g2	-0.566654272352318	-0.566654272352318	-0.493519567722103	-0.566654272352318	-0.566654272352318	-0.566654272352318	1.27531884657486	1.89303963063092	0.158432452277909
TRINITY_DN188072_c3_g4	-0.834118086930753	-0.834118086930753	-0.834118086930753	-0.834118086930753	-0.834118086930753	-0.834118086930753	3.06205686842544	1.99268459735507	-0.0500329441959956
TRINITY_DN70166_c0_g1	-0.791070380935049	-0.791070380935049	-0.791070380935049	-0.791070380935049	-0.791070380935049	-0.791070380935049	1.54120790212188	3.03725654547977	0.167957838008645
TRINITY_DN150837_c2_g1	-0.485509318454664	-0.485509318454664	-0.485509318454664	-0.485509318454664	-0.485509318454664	-0.485509318454664	1.03755074334059	1.59378344881819	0.281721718569211
TRINITY_DN248498_c0_g1	-0.602544068396652	-0.602544068396652	-0.602544068396652	-0.602544068396652	-0.602544068396652	-0.602544068396652	0.697872559440222	1.30550022182824	1.61189162911145
TRINITY_DN144757_c0_g2	-1.46028307029773	-1.34144684078788	-1.48601334539115	-0.302825546760569	0.0464969976086917	-0.270525054857259	-0.643245594842784	5.40665237493301	0.0511900803956638
TRINITY_DN179627_c1_g3	-0.84768001766835	-0.84768001766835	-0.84768001766835	-0.84768001766835	-0.84768001766835	-0.84768001766835	-0.84768001766835	3.55647377634653	2.37728634733192
TRINITY_DN156318_c9_g1	-0.192224400729314	-0.504712048270539	-1.98856002124278	-0.751695473786697	-0.248044887997548	-0.747219473736085	-0.315118020624668	5.13588486900807	-0.388310542620434
TRINITY_DN168599_c1_g2	-0.64182667652054	-0.896102419721714	-0.997758808212549	-0.541656060522251	0.0245881640002854	-1.24824972000522	-0.503890207155645	4.47221733215617	0.332678395981473
TRINITY_DN197724_c3_g1	-1.45274739200954	-0.889391846093502	-1.15434620261569	-0.766384503835923	-0.958158593633937	-1.00776227238194	-1.27545027840058	1.66159696705545	5.84264412191566
TRINITY_DN182913_c1_g1	-0.311485393706183	-1.35805902584018	-1.38610408361375	-0.704347386071526	0.236520611027489	-1.75856566086006	-0.0566173871880533	4.2274331090865	1.11122521716577
TRINITY_DN124601_c0_g1	-0.906922241503803	-0.906922241503803	-0.906922241503803	-0.906922241503803	-0.906922241503803	-0.906922241503803	1.41096064132561	1.0587697077209	2.9718030999763
TRINITY_DN149754_c0_g1	-0.739724816421827	-0.567529641354687	-0.275550538480182	-0.969520070473028	-1.08455331341927	-1.08455331341927	-0.958902211757748	0.241984034720684	5.43834987060532
TRINITY_DN175666_c5_g1	-0.791176534453797	-0.791176534453797	-0.791176534453797	-0.791176534453797	-0.791176534453797	-0.791176534453797	5.02723947588962	-0.791176534453797	0.510996265286956
TRINITY_DN198387_c1_g2	-0.713150773032075	-0.713150773032075	-0.713150773032075	-0.713150773032075	-0.713150773032075	-0.713150773032075	3.46890583597818	0.96537190385142	-0.155373101637149
TRINITY_DN197740_c4_g1	-0.316611411455715	-1.15051348812488	-1.50435083096699	-0.193527563512302	-0.423682271092386	-0.991045758858113	0.254798194472566	4.31194788537981	0.012985244158001
TRINITY_DN181950_c9_g3	-0.649043563969618	-0.649043563969618	-0.649043563969618	-0.649043563969618	-0.649043563969618	-0.649043563969618	1.03038023414298	3.51292471364435	-0.649043563969618
TRINITY_DN148835_c0_g1	-0.470091406957578	-0.470091406957578	-0.470091406957578	-0.470091406957578	-0.470091406957578	-0.470091406957578	1.98750288489883	0.999794569316886	-0.166749012470247
TRINITY_DN173876_c2_g3	-0.922904893456905	-0.787082544500161	-1.02773086967768	-0.612985680204495	-0.249051994819509	-0.624432206855603	-0.796015669270169	4.69317991759816	0.32702394118636
TRINITY_DN180064_c3_g6	-1.08962331222669	-1.29688716302317	-1.35227356280834	-0.571500600317901	0.285855806428076	-0.810985165938911	-0.734650606075434	4.86086560438331	0.709198999579059
TRINITY_DN181678_c8_g5	-0.948400467068585	-0.948400467068585	-0.948400467068585	-0.948400467068585	-0.948400467068585	-0.948400467068585	4.27482898977353	-0.948400467068585	2.36397427970657
TRINITY_DN175545_c1_g2	-0.772156745684361	-0.772156745684361	-0.772156745684361	-0.772156745684361	-0.772156745684361	-0.772156745684361	2.51664474596298	-0.772156745684361	2.88845247382755
TRINITY_DN12599_c0_g1	-0.57483275124095	-0.57483275124095	-0.57483275124095	-0.57483275124095	-0.57483275124095	-0.57483275124095	1.17104993766131	-0.159074084718451	2.43702065450284
TRINITY_DN157128_c4_g1	-0.514371685230633	-0.514371685230633	-0.514371685230633	-0.514371685230633	-0.514371685230633	-0.514371685230633	1.22028374824837	1.31750555596104	0.548440807174388
TRINITY_DN156225_c13_g1	-1.36401389727152	-0.96943170794729	-1.21299591485203	-1.34688245714776	-1.45460884750166	-1.23985140667874	9.77007434158429	-1.24740084850498	-0.934889261680306
TRINITY_DN189823_c3_g1	-1.01660493468421	-0.975361952452325	-1.01660493468421	-1.01660493468421	-1.01660493468421	-1.01660493468421	2.32024970444126	1.73913724466118	1.99899967677091
TRINITY_DN108470_c0_g1	-0.446857442683521	-0.446857442683521	-0.446857442683521	-0.446857442683521	-0.446857442683521	-0.446857442683521	0.611112625953809	0.919954330443606	1.15007769970371
