bleached_k4_01	bleached_44_01	bleached_k4_02	bleached_44_02	bleached_44_03	bleached_k4_03	non-bleached_k4_01	non-bleached_k4_02	non-bleached_44_01	non-bleached_k4_03	non-bleached_44_02	non-bleached_44_03
TRINITY_DN196323_c2_g3	-0.547846029994153	-0.547846029994153	-0.547846029994153	-0.547846029994153	-0.547846029994153	-0.547846029994153	-0.547846029994153	1.43071571948159	3.25030819743944	-0.34495819652401	-0.547846029994153	0.046702519556201
TRINITY_DN169164_c3_g2	1.247692669838	1.36210445995828	-0.811662607778426	-0.811662607778426	2.05662906099437	1.82687467143676	-0.811662607778426	-0.811662607778426	-0.811662607778426	-0.811662607778426	-0.811662607778426	-0.811662607778426
TRINITY_DN174620_c3_g3	-2.17466969723972	-1.89358783262895	-1.44206929563492	-1.27249408084504	-1.49224576758738	0.80767941944865	6.25379042237337	-0.412471850421779	-0.964156522121984	-1.83042475226126	-2.21354442022773	6.63419437714675
TRINITY_DN174484_c5_g3	-1.02106168578132	-1.02106168578132	-1.02106168578132	-1.02106168578132	-1.02106168578132	-1.02106168578132	-1.02106168578132	4.68259276773164	3.77371805774967	-0.394388933175325	-1.02106168578132	0.106571593944555
TRINITY_DN171257_c3_g2	-1.17853061033928	-0.593947716261782	-0.989876392592921	-1.41829705872357	-1.21310163450372	-1.41292888493588	-1.14365675148095	3.90732380035558	4.26873857579553	-0.55795345739775	-0.699461791831626	1.03169192191638
TRINITY_DN173212_c14_g6	-0.93364606547721	-0.93364606547721	-0.93364606547721	-0.93364606547721	-0.93364606547721	-0.93364606547721	-0.93364606547721	3.91950127509448	3.54117931660913	-0.93364606547721	-0.93364606547721	0.942133997591278
TRINITY_DN190763_c6_g3	-1.38663571588744	-1.10093758992932	-0.937734764742317	-0.954745367601264	-1.16012718607877	-1.38663571588744	-1.12962509768142	5.10125254091932	4.24417743641168	-0.830819560825805	-0.87062056888378	0.412451590186559
TRINITY_DN185999_c6_g1	-0.521608464045788	-0.521608464045788	-0.521608464045788	-0.521608464045788	-0.471977696321187	-0.521608464045788	-0.521608464045788	1.97817365610152	2.29581014135651	-0.391995725915318	-0.378868291929705	0.0985087009828967
TRINITY_DN169436_c2_g4	-0.76000308857575	-0.76000308857575	-0.76000308857575	-0.76000308857575	-0.76000308857575	-0.76000308857575	-0.76000308857575	3.42752714522388	2.17130175507492	-0.344244422053252	-0.76000308857575	0.825440230360451
TRINITY_DN283737_c0_g1	-0.701612298134316	-0.701612298134316	-0.701612298134316	-0.701612298134316	-0.701612298134316	-0.701612298134316	-0.701612298134316	2.64945060080607	3.35462438684995	-0.51004964743356	-0.701612298134316	0.118873044852063
TRINITY_DN187645_c1_g1	-0.301351454147573	-0.301351454147573	-0.301351454147573	-0.301351454147573	-0.301351454147573	-0.301351454147573	-0.301351454147573	0.460784715753539	1.03550318497789	0.758695929522366	-0.039519795395436	-0.106003855825353
TRINITY_DN174556_c3_g2	-0.589760777672069	-0.589760777672069	-0.552730046727102	-0.589760777672069	-0.589760777672069	-0.589760777672069	-0.589760777672069	2.04738572858108	2.95274492380619	-0.494849130646602	-0.589760777672069	0.175773968690908
TRINITY_DN180958_c4_g5	-1.11251867491492	-0.801446124404928	-0.990235888103758	-0.915688934738704	-0.730849259285108	-0.973442945543229	-1.18117867081515	3.9386107581708	3.49266927207614	-0.777242164769559	-1.1857225959601	1.23704522828853
TRINITY_DN180842_c0_g1	-0.487598534097618	-0.487598534097618	-0.487598534097618	-0.487598534097618	-0.487598534097618	-0.487598534097618	-0.487598534097618	2.00399806031283	2.15994623561135	-0.176095418629348	-0.487598534097618	-0.0870606045138889
TRINITY_DN158250_c0_g6	1.68381044340976	-0.634651021757827	-0.0690538459036019	1.56352878499236	0.255990222205617	1.00828154760066	-0.634651021757827	-0.634651021757827	-0.634651021757827	-0.634651021757827	-0.634651021757827	-0.634651021757827
TRINITY_DN186532_c4_g2	-0.704355112273431	-0.766476824181228	-0.723832486772735	-0.766476824181228	-0.5387357483421	-0.701593972596374	-0.682412559392754	3.40776978321118	3.2276502898219	-0.659458574299108	-0.671565177155761	-0.420512793838357
TRINITY_DN184996_c2_g1	-0.712897877787145	-0.712897877787145	-0.712897877787145	-0.712897877787145	-0.712897877787145	-0.712897877787145	-0.152182923312666	2.85549911212899	3.22322177562551	-0.712897877787145	-0.712897877787145	-0.223354942144672
TRINITY_DN188120_c8_g1	-0.969727059220258	-0.897964389920167	-0.512395433735244	-0.88158546235124	-0.734612738843901	-0.902088342344895	-0.870768579132089	3.23386565498745	3.68235783446706	-0.792128129892525	-0.476079725245048	0.121126371230855
TRINITY_DN163548_c10_g6	-0.944645756636922	-1.05025594459752	-1.13486817231246	-0.967866254331012	-1.08190683100541	-1.19560733017014	-1.13348561826234	4.34773388211736	4.60873023659107	-0.458353225845811	-1.05810380642021	0.0686288208734067
TRINITY_DN137149_c0_g1	-0.481058379372772	-0.481058379372772	-0.481058379372772	-0.481058379372772	-0.481058379372772	-0.481058379372772	1.35849816438153	0.98622110108721	0.450246464277897	-0.481058379372772	1.05350130523554	-0.481058379372772
TRINITY_DN28765_c0_g1	-0.39963063028925	-0.39963063028925	-0.39963063028925	-0.39963063028925	-0.39963063028925	-0.39963063028925	0.161084324185229	1.32064783494408	1.50109129727486	-0.0367399876233896	-0.39963063028925	-0.148669056756031
TRINITY_DN195293_c1_g1	-0.889272065095526	-0.729642879274299	-0.758341195269078	-0.759659326965057	-0.763620963434006	-0.60120886477021	-0.515206346872989	2.8006979603866	3.34246752850017	-0.645602984128664	-0.0622660554565496	-0.4183448076204
TRINITY_DN165815_c2_g6	-0.787301998518689	-0.830913229739304	-0.621759064631469	-1.06111624310573	-0.718561497628405	-0.77660210986148	-1.06111624310573	4.71753916306347	2.74551715103442	-0.515147874000433	-0.944751486413941	-0.145786567092716
TRINITY_DN193916_c3_g1	-0.841520838075668	-0.841520838075668	-0.841520838075668	-0.841520838075668	-0.841520838075668	-0.841520838075668	-0.615012308266988	3.32792318485214	3.08219884067372	-0.841520838075668	-0.383138833919655	0.478674983190457
TRINITY_DN195466_c1_g2	-0.616541567806245	-1.13703900878586	-0.240771795880551	-0.959311915576573	-0.890201830479867	-0.877460161588285	-0.614617974133417	3.13238075986693	3.10316574738554	-0.425702191264692	-0.707919622517572	0.23401956078059
TRINITY_DN178742_c12_g2	-0.866841748693705	-0.866841748693705	-0.647750690447508	-0.866841748693705	-0.866841748693705	-0.777343597854602	-0.74914670602395	2.75186676362008	3.16869418914511	-0.65396118234932	-0.866841748693705	1.24184996737871
TRINITY_DN176163_c10_g1	-0.403855329415366	-0.403855329415366	-0.403855329415366	-0.357015075212394	-0.403855329415366	-0.403855329415366	-0.357015075212394	1.51376737231092	1.86308109388742	-0.373872463199652	-0.325245494718999	0.0555762892219314
TRINITY_DN46115_c1_g1	-0.732043762089402	-0.732043762089402	-0.732043762089402	-0.732043762089402	-0.732043762089402	-0.732043762089402	-0.330413295504662	2.48285814807129	2.82610139690018	-0.732043762089402	0.0402642128690012	0.105495872290001
TRINITY_DN167529_c6_g1	-0.483857332251363	-0.483857332251363	-0.483857332251363	-0.483857332251363	-0.483857332251363	-0.483857332251363	-0.483857332251363	1.78667161012935	1.90212582704644	0.53620032008989	-0.410722627621148	-0.427273803884996
TRINITY_DN18344_c0_g1	-0.763945183614586	-0.763945183614586	-0.393222908466419	-0.763945183614586	-0.763945183614586	-0.763945183614586	-0.0608444840104262	2.4288802199378	2.47697968108198	-0.119627405277009	-0.336339010832687	-0.176100174360309
TRINITY_DN188507_c6_g3	-0.537095118908057	-0.537095118908057	-0.537095118908057	-0.537095118908057	-0.537095118908057	-0.537095118908057	-0.537095118908057	2.21543940690912	2.41019699198467	-0.214013329404324	-0.537095118908057	-0.114862118225009
TRINITY_DN178892_c0_g8	-1.08602789901592	-0.155057949992954	-1.17253024882006	-0.794694881331631	-1.12316033172052	-0.488506493820398	-0.294299212107719	4.2455058229936	3.49567895452411	-1.11831500377094	-0.713897875605935	-0.794694881331631
TRINITY_DN183227_c7_g2	-0.50367238056302	-0.469067334910083	-0.533616182736009	-0.227452381061577	-0.465127336901254	-0.418668025808594	-0.548824416955395	1.97751462377219	2.14260647147856	-0.498294200836453	-0.254398441411918	-0.201000394066448
TRINITY_DN192583_c1_g3	-2.31257499401279	-1.84503715200595	-1.39998022079692	-1.75773118511459	-1.06615233597803	-0.869239500331576	-1.78945399005495	6.62694226164848	5.1931465277434	0.759678777157228	-1.70898893608711	0.169390747832795
TRINITY_DN192670_c3_g1	-0.514874497101901	-0.514874497101901	-0.514874497101901	-0.514874497101901	-0.514874497101901	-0.514874497101901	-0.514874497101901	2.15687176976132	0.607466910424218	-0.514874497101901	0.175766081513792	1.17889121511588
TRINITY_DN121828_c0_g1	-0.760406002387052	-0.760406002387052	-0.760406002387052	-0.760406002387052	-0.760406002387052	-0.760406002387052	-0.760406002387052	2.98332437365758	3.00279308293891	0.173166635873972	-0.760406002387052	-0.0760360733740451
TRINITY_DN192990_c4_g6	-0.526796084905943	-0.526796084905943	-0.526796084905943	-0.526796084905943	-0.526796084905943	-0.526796084905943	-0.0148221031241417	2.30345923926174	1.17097773464924	-0.526796084905943	-0.526796084905943	0.754753808460699
TRINITY_DN270293_c0_g1	-0.583184653570416	-0.707512788572617	-0.392526303104102	-0.620729022430551	-0.404170394085287	-0.639874071697254	-0.386739311626747	2.31449985580784	2.43326586721018	-0.40183404533033	-0.517213996946023	-0.0939811356546902
TRINITY_DN179319_c1_g1	-0.694878954254711	-0.694878954254711	-0.694878954254711	-0.694878954254711	-0.694878954254711	-0.694878954254711	-0.694878954254711	1.31088031503397	3.01661595239538	0.11330012951676	-0.694878954254711	1.11823523709158
TRINITY_DN155801_c0_g1	-1.61950629701355	-0.501628987473124	-1.0782224705378	-2.35838148118838	-1.89445609584609	-2.47313507164783	-2.27403864531955	5.67885553100422	6.05018663331451	-0.00144396192082263	-2.81661930990164	3.28839015653005
TRINITY_DN263747_c0_g1	0.620340484117431	-0.36151216917231	0.584844402461325	0.151473165641367	0.51111962196294	0.662807510023103	-0.36151216917231	-0.36151216917231	-0.36151216917231	-0.36151216917231	-0.36151216917231	-0.36151216917231
TRINITY_DN177285_c2_g2	-0.692131539714259	-0.692131539714259	-0.460699131266294	-0.692131539714259	-0.610791912262321	-0.692131539714259	-0.574436497044505	2.44126758570294	2.71181782451861	-0.328119486155645	-0.378305243323862	-0.032206981311881
TRINITY_DN196778_c3_g3	-0.848480188589511	-0.848480188589511	-0.523093773929738	-0.287765234115032	-0.547477932556697	-0.596306775387484	-0.664517353746916	1.73094135417401	3.64874894019809	-0.63187011984707	-0.648101390605485	0.216402662995343
TRINITY_DN186586_c7_g1	-1.9913696027742	-1.30756971902087	-1.25006071870174	-1.12947739670716	-1.20382793449975	-1.51946976653968	-1.20592945714504	5.31545159972296	4.82044476769114	-0.270442218699764	-0.98473928174557	0.726989728419682
TRINITY_DN195042_c1_g2	-0.937554219924152	-0.666128543831217	-0.818530116781877	-0.717224265044596	-0.370008772280405	-0.937554219924152	-0.69510414624645	2.01943170468842	3.51938331631437	-0.10811053855756	-0.445957625513703	0.157357427101315
TRINITY_DN187656_c7_g1	-0.674399834437106	-0.690549574430435	-0.731733009503057	-0.782757012527524	-0.782757012527524	-0.704147177831158	-0.601336372247382	3.2460773165914	3.72959630972911	-0.782757012527524	-0.782757012527524	-0.44247960776127
TRINITY_DN278833_c0_g1	-0.434553029582237	-0.434553029582237	-0.434553029582237	-0.434553029582237	-0.434553029582237	-0.434553029582237	-0.434553029582237	1.20004023886352	2.02959242710895	0.0693045029951923	-0.0527159456761894	-0.204350016215815
TRINITY_DN183961_c1_g1	-0.734690483890746	-0.569904205747406	-0.665675805975566	-0.734690483890746	-0.734690483890746	-0.734690483890746	0.624830686536849	1.56631177214207	2.15497774119121	-0.560923416154039	1.00083169340579	-0.611686529835926
TRINITY_DN90772_c0_g1	-0.43798835458444	-0.43798835458444	-0.381404826218073	-0.43798835458444	-0.43798835458444	-0.43798835458444	-0.43798835458444	1.21323558840544	2.41760275312601	-0.366225685284349	-0.373105502999586	0.117827800477199
TRINITY_DN164585_c3_g1	-1.31917904841311	-2.02582010572252	-0.457301507929973	-0.861677456874211	-0.754992190168852	-1.61330953447271	-1.72247771123519	3.95851859675534	5.39052987427393	-0.456815178904337	-1.19962756948592	1.06215183217754
TRINITY_DN23715_c0_g1	0.701092491519879	-0.658428678907716	0.426995977344962	2.70810336662941	0.929416330346562	-0.156607413486806	-0.658428678907716	-0.658428678907716	-0.658428678907716	-0.658428678907716	-0.658428678907716	-0.658428678907716
TRINITY_DN176159_c5_g2	-1.37794199645408	-1.78502277190458	-0.756453619707806	-1.78502277190458	-0.291375437929367	-1.13517741959857	-1.389959972387	4.4399435930957	5.17216054596211	0.274678600241725	-0.421571314832864	-0.944257434580703
TRINITY_DN255324_c0_g1	-0.372462502096076	-0.372462502096076	-0.372462502096076	-0.372462502096076	-0.372462502096076	-0.372462502096076	0.620305928672848	-0.372462502096076	0.236346740579448	1.42993753801876	0.693109809497546	-0.372462502096076
TRINITY_DN117632_c0_g1	1.70684669808067	-0.193636043126835	-0.255799004946454	1.13836290353962	0.667364369761766	0.765044145733172	-0.438023040894431	-0.678032005629501	-0.678032005629501	-0.678032005629501	-0.678032005629501	-0.678032005629501
TRINITY_DN191507_c0_g1	-0.318189838671539	-0.705943736308057	-0.440012766963971	-0.921311708511536	-0.673991773531716	-0.782497239609254	-0.0725135272673468	2.31441535132652	3.20417408864784	-0.867505264815742	-0.630887304646236	-0.105736279648963
TRINITY_DN276626_c0_g1	-1.36706904860416	-1.04283448633363	-0.755424505230502	-1.36706904860416	-1.11005843039814	-1.36706904860416	-0.945913087941941	3.70846358256319	3.70636561489804	-0.507099500383138	-0.7840314248075	1.83173938344612
TRINITY_DN12520_c0_g1	0.571268772728525	0.440766748494397	1.59894568075795	0.822339562737884	-0.579290903846856	0.621715562209237	-0.579290903846856	-0.579290903846856	-0.579290903846856	-0.579290903846856	-0.579290903846856	-0.579290903846856
TRINITY_DN182109_c3_g1	-0.907815986617284	-0.907815986617284	-0.804821993293958	-0.531525603280232	-0.808857506529115	-0.41827305097481	-0.907815986617284	4.00090086632407	2.86691837083258	-0.713728934500982	-0.788791883475009	-0.0783723052506927
TRINITY_DN167023_c2_g1	-0.925576513578316	-0.883401377989937	-0.862106599626708	-0.902295689742407	-0.492361467949297	-0.989079455884474	-0.779938058045882	3.68011742872693	3.65863798483157	-0.682233955570191	-0.989079455884474	0.167317160713191
TRINITY_DN175591_c1_g3	-0.830095923718938	-0.830095923718938	-0.656328855982231	-0.597435166928663	-0.606055649501008	-0.830095923718938	-0.830095923718938	2.79949384035615	3.461065564432	-0.405711252180841	-0.369615453678927	-0.305029331640727
TRINITY_DN208508_c0_g1	-0.376603957699939	-0.376603957699939	-0.376603957699939	-0.376603957699939	-0.376603957699939	-0.376603957699939	0.758274096643173	0.480182588588142	-0.376603957699939	0.202576190427211	0.836276608644446	0.358918219596599
TRINITY_DN268945_c0_g1	-0.902335346745138	-0.902335346745138	-0.902335346745138	-0.902335346745138	-0.902335346745138	-0.902335346745138	-0.470444998458958	3.21660572597837	4.34722376706588	-0.629714892082146	-0.650161933543111	-0.399495588489207
TRINITY_DN189003_c3_g7	-0.862372073945361	-1.31444030416917	-0.991358514665439	-1.14708237643066	-0.351706213573369	-0.947069238520642	-0.976443840654156	3.64156986891718	3.83952712337016	-0.276004122513063	-1.11657491281543	0.501954604999949
TRINITY_DN171872_c5_g5	-1.01037900713459	-0.623016466298592	-1.01037900713459	-1.01037900713459	-0.480308264909504	-1.01037900713459	-0.747344601300794	4.00218966636847	3.41286298883907	-0.315276021494109	-0.907385013811262	-0.300206258854926
TRINITY_DN197021_c3_g2	-0.49888745249074	-0.49888745249074	-0.49888745249074	-0.49888745249074	-0.49888745249074	-0.420277617794374	-0.446471558339602	1.61913997010005	2.32098506427436	-0.36927471436027	-0.382522695798955	0.172858814372483
TRINITY_DN8310_c0_g1	-0.97350585946959	-0.97350585946959	-0.65273238252372	-0.97350585946959	-0.97350585946959	-0.97350585946959	-0.632089334990868	3.24147373815462	2.97836164485731	-0.572967929885861	-0.60166824213917	1.10715180387564
TRINITY_DN37810_c0_g1	-1.20330150464188	-1.20330150464188	-1.09494432655146	-1.20330150464188	-0.18894621166481	-1.20330150464188	-0.982971549762324	3.68553913810242	4.76886267700978	-0.823680542586171	-0.753344021013876	0.202690855033957
TRINITY_DN130643_c0_g1	-0.331806565952121	-0.519574312998146	-0.465767869302352	-0.519574312998146	-0.417924236903711	-0.476929975589652	-0.388643443171697	1.95628879259338	1.88641804667769	-0.35350163705144	-0.488179116722611	0.119194631418804
TRINITY_DN194824_c4_g1	-1.49774959638979	-0.768305589556127	-1.06799974558957	-1.49774959638979	-1.0744403591474	-1.49774959638979	-0.923405842469778	4.85048282284948	4.56588276849387	-0.945864492918066	-1.49774959638979	1.35464882389676
TRINITY_DN183006_c2_g1	-0.44758346561207	-0.44758346561207	-0.44758346561207	-0.44758346561207	-0.44758346561207	-0.44758346561207	-0.44758346561207	1.21142770558608	2.36327089679943	0.0794868699005901	-0.44758346561207	-0.0735177473895326
TRINITY_DN161276_c0_g1	-0.468497310316052	-0.468497310316052	-0.468497310316052	-0.468497310316052	-0.468497310316052	-0.468497310316052	-0.468497310316052	1.76047525944411	2.59931347347357	-0.290898380988318	-0.385794720985802	-0.403614458731197
TRINITY_DN177069_c3_g1	-0.685316561109301	-0.5777032226324	-0.699350670229031	-0.545656257667778	-0.732156815312273	-0.633198335224104	-0.605183959054507	3.34269110058789	3.07468276648592	-0.650817187860334	-0.55583404267181	-0.732156815312273
TRINITY_DN186611_c2_g1	-0.659287762864298	-0.766306012746419	-0.613149224684998	-0.528742294428743	-0.490107147714177	-0.65260551358169	-0.503271606912625	2.74237616672413	2.8601331239509	-0.702803070440261	-0.449001944384504	-0.237234712917307
